pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,o,docName,label
2,326.89,149.34,333.86,153.68,6.97,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,326.89,458.14,99,alsecure.pdf,Undefined
2,343.62,144.87,367.69,149.21,24.07,4.34,8.73,-16777216,Calibri,792,612,144.87,462.79,343.62,424.31,Security,alsecure.pdf,Undefined
2,343.62,153.89,367.7,158.23,24.08,4.34,8.73,-16777216,Calibri,792,612,153.89,453.77,343.62,424.3,Services,alsecure.pdf,Undefined
2,372.43,149.34,382.21,153.68,9.78,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,372.43,409.79,F/A,alsecure.pdf,Undefined
2,393.96,149.34,397.45,153.68,3.49,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,393.96,394.55,3,alsecure.pdf,Undefined
2,409.78,149.34,413.26,153.68,3.48,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,409.78,378.74,8,alsecure.pdf,Undefined
2,422.94,149.34,449.03,153.68,26.09,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,422.94,342.97,12755,alsecure.pdf,Undefined
2,457.22,149.34,464.18,153.68,6.96,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,457.22,327.82,93,alsecure.pdf,Undefined
2,476.27,149.34,504.08,153.68,27.81,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,476.27,287.92,"38,265.00",alsecure.pdf,Undefined
2,513.44,149.34,516.93,153.68,3.49,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,513.44,275.07,0,alsecure.pdf,Undefined
2,529.42,149.34,548.55,153.68,19.13,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,529.42,243.45,411.45,alsecure.pdf,Undefined
2,564.36,149.34,567.85,153.68,3.49,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,564.36,224.15,0,alsecure.pdf,Undefined
2,588.54,149.34,616.36,153.68,27.82,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,588.54,175.64,"38,265.00",alsecure.pdf,Undefined
2,626.46,149.34,650.8,153.68,24.34,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,626.46,141.2,"6,887.70",alsecure.pdf,Undefined
2,658.26,149.34,661.74,153.68,3.48,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,658.26,130.26,0,alsecure.pdf,Undefined
2,670.43,149.34,673.92,153.68,3.49,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,670.43,118.08,0,alsecure.pdf,Undefined
2,683.51,149.34,687,153.68,3.49,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,683.51,105,0,alsecure.pdf,Undefined
2,694.03,149.34,697.51,153.68,3.48,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,694.03,94.49,0,alsecure.pdf,Undefined
2,709.1,149.34,736.91,153.68,27.81,4.34,8.73,-16777216,Calibri,792,612,149.34,458.32,709.1,55.09,"45,152.70",alsecure.pdf,Undefined
2,553.1,164.24,567.71,168.58,14.61,4.34,8.78,-16777216,Calibri-Bold,792,612,164.24,443.42,553.1,224.29,Total,alsecure.pdf,Undefined
2,588.38,164.24,616.3,168.58,27.92,4.34,8.78,-16777216,Calibri-Bold,792,612,164.24,443.42,588.38,175.7,"38,265.00",alsecure.pdf,Undefined
2,626.3,164.24,650.74,168.58,24.44,4.34,8.78,-16777216,Calibri-Bold,792,612,164.24,443.42,626.3,141.26,"6,887.70",alsecure.pdf,Undefined
2,708.93,164.24,736.85,168.58,27.92,4.34,8.78,-16777216,Calibri-Bold,792,612,164.24,443.42,708.93,55.15,"45,152.70",alsecure.pdf,Undefined
3,92.16,44.61,191.35,54.72,99.19,10.11,20.23,-16777216,Helvetica,612,792,44.61,737.28,92.16,420.65,ALSECURE,alsecure.pdf,Undefined
3,192.96,44.03,208.08,53.28,15.12,9.25,18.5,-16777216,Helvetica,612,792,44.03,738.72,192.96,403.92,&,alsecure.pdf,Undefined
3,208.8,42.49,324.98,52.32,116.18,9.83,19.65,-16777216,Helvetica,612,792,42.49,739.68,208.8,287.02,PROTECTION,alsecure.pdf,Undefined
3,327.36,40.57,418.05,50.4,90.69,9.83,19.65,-16777216,Helvetica,612,792,40.57,741.6,327.36,193.95,SERVICES,alsecure.pdf,Undefined
3,419.04,38.65,480.8,49.92,61.76,11.27,22.54,-16777216,Helvetica,612,792,38.65,742.08,419.04,131.2,flNDIA,alsecure.pdf,Undefined
3,481.92,37.02,523.19,46.56,41.27,9.54,19.07,-16777216,Helvetica,612,792,37.02,745.44,481.92,88.81,PVT.,alsecure.pdf,Undefined
3,524.16,37.6,560.32,46.56,36.16,8.96,17.92,-16777216,Helvetica,612,792,37.6,745.44,524.16,51.68,UTD.,alsecure.pdf,Undefined
3,93.12,67.95,133.96,72,40.84,4.05,8.09,-16777216,Helvetica,612,792,67.95,720,93.12,478.04,APPROVED,alsecure.pdf,Undefined
3,135.84,67.28,146.32,71.04,10.48,3.76,7.51,-16777216,Helvetica,612,792,67.28,720.96,135.84,465.68,BY,alsecure.pdf,Undefined
3,147.36,66.8,169.92,70.56,22.56,3.76,7.51,-16777216,Helvetica,612,792,66.8,721.44,147.36,442.08,HOI'/]E,alsecure.pdf,Undefined
3,170.88,65.74,222.56,70.08,51.68,4.34,8.67,-16777216,Helvetica,612,792,65.74,721.92,170.88,389.44,DEPARTIIENT,alsecure.pdf,Undefined
3,223.2,64.78,246.12,69.12,22.92,4.34,8.67,-16777216,Helvetica,612,792,64.78,722.88,223.2,365.88,"GOW, ",alsecure.pdf,Undefined
3,247.2,64.88,258.04,68.64,10.84,3.76,7.51,-16777216,Helvetica,612,792,64.88,723.36,247.2,353.96,OF,alsecure.pdf,Undefined
3,259.2,64.11,316.77,68.16,57.57,4.05,8.09,-16777216,Helvetica,612,792,64.11,723.84,259.2,295.23,I4AHARASHTRA.,alsecure.pdf,Undefined
3,317.76,65.65,321.1,69.12,3.34,3.47,6.94,-16777216,Helvetica,612,792,65.65,722.88,317.76,290.9,I,alsecure.pdf,Undefined
3,321.6,65.65,324.94,69.12,3.34,3.47,6.94,-16777216,Helvetica,612,792,65.65,722.88,321.6,287.06,I,alsecure.pdf,Undefined
3,325.44,62.96,362.64,66.72,37.2,3.76,7.51,-16777216,Helvetica,612,792,62.96,725.28,325.44,249.36,ETEMPTED,alsecure.pdf,Undefined
3,365.76,61.9,377.85,66.24,12.09,4.34,8.67,-16777216,Helvetica,612,792,61.9,725.76,365.76,234.15,BY,alsecure.pdf,Undefined
3,378.72,61.71,421.11,65.76,42.39,4.05,8.09,-16777216,Helvetica,612,792,61.71,726.24,378.72,190.89,NDUSTRIES,alsecure.pdf,Undefined
3,422.88,61.62,432.05,64.8,9.17,3.18,6.36,-16777216,Helvetica,612,792,61.62,727.2,422.88,179.95,EN,alsecure.pdf,Undefined
3,432.96,61.33,447.63,64.8,14.67,3.47,6.94,-16777216,Helvetica,612,792,61.33,727.2,432.96,164.37,ERG,alsecure.pdf,Undefined
3,448.32,61.14,453.52,64.32,5.2,3.18,6.36,-16777216,Helvetica,612,792,61.14,727.68,448.32,158.48,Y,alsecure.pdf,Undefined
3,454.08,60.27,459.92,64.32,5.84,4.05,8.09,-16777216,Helvetica,612,792,60.27,727.68,454.08,152.08,8,alsecure.pdf,Undefined
3,460.8,60.56,489.34,64.32,28.54,3.76,7.51,-16777216,Helvetica,612,792,60.56,727.68,460.8,122.66,LABOUR,alsecure.pdf,Undefined
3,491.52,58.74,512.42,63.36,20.9,4.62,9.25,-16777216,Helvetica,612,792,58.74,728.64,491.52,99.58,DEPI,alsecure.pdf,Undefined
3,513.12,59.12,557.69,62.88,44.57,3.76,7.51,-16777216,Helvetica,612,792,59.12,729.12,513.12,54.31,"]""IANTRALAYA",alsecure.pdf,Undefined
3,178.08,82.74,463.66,87.36,285.58,4.62,9.25,-16777216,Helvetica,612,792,82.74,704.64,178.08,148.34,OFFICE:PotNo631i115'AnlaneeNwas'LohJ/aVlharlndila-Nagar'LLrcknow-226016,alsecure.pdf,Undefined
3,252.48,89.83,269.1,96.48,16.62,6.65,13.29,-16777216,Helvetica,612,792,89.83,695.52,252.48,342.9,Te,alsecure.pdf,Undefined
3,269.76,91.86,289.33,96.48,19.57,4.62,9.25,-16777216,Helvetica,612,792,91.86,695.52,269.76,322.67,os22,alsecure.pdf,Undefined
3,290.88,91.09,326.33,96,35.45,4.91,9.83,-16777216,Helvetica,612,792,91.09,696,290.88,285.67,4106133,alsecure.pdf,Undefined
3,327.36,89.26,351.81,95.04,24.45,5.78,11.56,-16777216,Helvetica,612,792,89.26,696.96,327.36,260.19,l\rlob,alsecure.pdf,Undefined
3,352.32,89.94,400.8,94.56,48.48,4.62,9.25,-16777216,Helvetica,612,792,89.94,697.44,352.32,211.2,0956s451333,alsecure.pdf,Undefined
3,455.04,175.09,479.13,180,24.09,4.91,9.83,-16777216,Helvetica,612,792,175.09,612,455.04,132.87,DLlle:,alsecure.pdf,Undefined
3,480.48,173.45,526.83,179.52,46.35,6.07,12.14,-16777216,Helvetica,612,792,173.45,612.48,480.48,85.17,07'06rl0lr),alsecure.pdf,Undefined
3,74.88,208.01,106.96,214.08,32.08,6.07,12.14,-16777216,Helvetica,612,792,208.01,577.92,74.88,505.04,HDFC,alsecure.pdf,Undefined
3,107.52,206.76,135.65,213.12,28.13,6.36,12.72,-16777216,Helvetica,612,792,206.76,578.88,107.52,476.35,Bank,alsecure.pdf,Undefined
3,136.8,206.57,170.06,212.64,33.26,6.07,12.14,-16777216,Helvetica,612,792,206.57,579.36,136.8,441.94,"House,",alsecure.pdf,Undefined
3,74.88,220.49,104.06,226.56,29.18,6.07,12.14,-16777216,Helvetica,612,792,220.49,565.44,74.88,507.94,O-10.,alsecure.pdf,Undefined
3,104.64,219.53,136.72,225.6,32.08,6.07,12.14,-16777216,Helvetica,612,792,219.53,566.4,104.64,475.28,HDFC,alsecure.pdf,Undefined
3,137.76,218.28,170.77,224.64,33.01,6.36,12.72,-16777216,Helvetica,612,792,218.28,567.36,137.76,441.23,BANK,alsecure.pdf,Undefined
3,171.36,218.38,209.7,224.16,38.34,5.78,11.56,-16777216,Helvetica,612,792,218.38,567.84,171.36,402.3,"HOUSE,",alsecure.pdf,Undefined
3,74.88,232.2,116.45,238.56,41.57,6.36,12.72,-16777216,Helvetica,612,792,232.2,553.44,74.88,495.55,ASHOK,alsecure.pdf,Undefined
3,117.12,231.53,154.46,237.6,37.34,6.07,12.14,-16777216,Helvetica,612,792,231.53,554.4,117.12,457.54,"MARG, ",alsecure.pdf,Undefined
3,155.52,230.57,214.44,236.64,58.92,6.07,12.14,-16777216,Helvetica,612,792,230.57,555.36,155.52,397.56,"C-SCHEME,",alsecure.pdf,Undefined
3,75.36,244.97,115.62,251.04,40.26,6.07,12.14,-16777216,Helvetica,612,792,244.97,540.96,75.36,496.38,JAIPUR,alsecure.pdf,Undefined
3,117.12,241.61,209.31,247.68,92.19,6.07,12.14,-16777216,Helvetica,612,792,241.61,544.32,117.12,402.69,_RAJASTHAN-302,alsecure.pdf,Undefined
3,214.08,243.06,230.98,247.68,16.9,4.62,9.25,-16777216,Helvetica,612,792,243.06,544.32,214.08,381.02,OO3,alsecure.pdf,Undefined
3,132.96,268.78,156.31,274.56,23.35,5.78,11.56,-16777216,Helvetica,612,792,268.78,517.44,132.96,455.69,Sub:,alsecure.pdf,Undefined
3,157.44,266.38,198.44,273.6,41,7.22,14.45,-16777216,Helvetica,612,792,266.38,518.4,157.44,413.56,Ilonthh,alsecure.pdf,Undefined
3,199.2,266.76,237.71,273.12,38.51,6.36,12.72,-16777216,Helvetica,612,792,266.76,518.88,199.2,374.29,securit\,alsecure.pdf,Undefined
3,239.52,265.8,278.03,272.16,38.51,6.36,12.72,-16777216,Helvetica,612,792,265.8,519.84,239.52,333.97,/Facilit},alsecure.pdf,Undefined
3,279.84,265.13,327.11,271.2,47.27,6.07,12.14,-16777216,Helvetica,612,792,265.13,520.8,279.84,284.89,AtteDdrnt,alsecure.pdf,Undefined
3,329.28,263.4,347,269.76,17.72,6.36,12.72,-16777216,Helvetica,612,792,263.4,522.24,329.28,265,Bill,alsecure.pdf,Undefined
3,347.52,272.61,362.88,281.28,15.36,8.67,17.34,-16777216,Helvetica,612,792,272.61,510.72,347.52,249.12,ir,alsecure.pdf,Undefined
3,363.84,263.5,380.52,269.28,16.68,5.78,11.56,-16777216,Helvetica,612,792,263.5,522.72,363.84,231.48,the,alsecure.pdf,Undefined
3,381.12,263.02,412.8,268.8,31.68,5.78,11.56,-16777216,Helvetica,612,792,263.02,523.2,381.12,199.2,Nlonth,alsecure.pdf,Undefined
3,414.24,262.06,425.36,267.84,11.12,5.78,11.56,-16777216,Helvetica,612,792,262.06,524.16,414.24,186.64,of,alsecure.pdf,Undefined
3,426.24,262.06,448.45,267.84,22.21,5.78,11.56,-16777216,Helvetica,612,792,262.06,524.16,426.24,163.55,Nlrrr,alsecure.pdf,Undefined
3,449.28,261.39,473.57,266.88,24.29,5.49,10.98,-16777216,Helvetica,612,792,261.39,525.12,449.28,138.43,-2019,alsecure.pdf,Undefined
3,76.8,294.8,98.8,300,22,5.2,10.4,-16777216,Helvetica,612,792,294.8,492,76.8,513.2,DciU,alsecure.pdf,Undefined
3,100.32,293.74,115.32,299.52,15,5.78,11.56,-16777216,Helvetica,612,792,293.74,492.48,100.32,496.68,Slr,alsecure.pdf,Undefined
3,116.16,293.84,120.38,299.04,4.22,5.2,10.4,-16777216,Helvetica,612,792,293.84,492.96,116.16,491.62,,alsecure.pdf,Undefined
3,120.96,293.26,155.24,299.04,34.28,5.78,11.56,-16777216,Helvetica,612,792,293.26,492.96,120.96,456.76,Nlad.u|.,alsecure.pdf,Undefined
3,77.76,315.23,95.55,324.48,17.79,9.25,18.5,-16777216,Helvetica,612,792,315.23,467.52,77.76,516.45,\\.,alsecure.pdf,Undefined
3,96.48,318.7,135.94,324.48,39.46,5.78,11.56,-16777216,Helvetica,612,792,318.7,467.52,96.48,476.06,erelored,alsecure.pdf,Undefined
3,138.24,316.97,179.1,323.04,40.86,6.07,12.14,-16777216,Helvetica,612,792,316.97,468.96,138.24,432.9,here\\ith,alsecure.pdf,Undefined
3,180.48,315.62,198.48,322.56,18,6.94,13.87,-16777216,Helvetica,612,792,315.62,469.44,180.48,413.52,bill,alsecure.pdf,Undefined
3,199.2,315.24,215.09,321.6,15.89,6.36,12.72,-16777216,Helvetica,612,792,315.24,470.4,199.2,396.91,tor,alsecure.pdf,Undefined
3,216,316.11,265.11,321.6,49.11,5.49,10.98,-16777216,Helvetica,612,792,316.11,470.4,216,346.89,tr1ar]po\\er,alsecure.pdf,Undefined
3,266.88,310.91,301.95,320.16,35.07,9.25,18.5,-16777216,Helvetica,612,792,310.91,471.84,266.88,310.05,\tIr'e,alsecure.pdf,Undefined
3,303.36,313.51,324.71,321.6,21.35,8.09,16.18,-16777216,Helvetica,612,792,313.51,470.4,303.36,287.29,l1'\,alsecure.pdf,Undefined
3,325.44,310.05,347.1,318.72,21.66,8.67,17.34,-16777216,Helvetica,612,792,310.05,473.28,325.44,264.9,r(J,alsecure.pdf,Undefined
3,348,311.3,372.67,318.24,24.67,6.94,13.87,-16777216,Helvetica,612,792,311.3,473.76,348,239.33,rtLr],alsecure.pdf,Undefined
3,373.44,309.67,407.24,317.76,33.8,8.09,16.18,-16777216,Helvetica,612,792,309.67,474.24,373.44,204.76,Li'rth,alsecure.pdf,Undefined
3,408.48,315.42,419.37,324.96,10.89,9.54,19.07,-16777216,Helvetica,612,792,315.42,467.04,408.48,192.63,',alsecure.pdf,Undefined
3,420.96,309.58,466.72,316.8,45.76,7.22,14.45,-16777216,Helvetica,612,792,309.58,475.2,420.96,145.28,"*'],1:tll.i' ",alsecure.pdf,Undefined
3,467.52,310.64,501.03,315.84,33.51,5.2,10.4,-16777216,Helvetica,612,792,310.64,476.16,467.52,110.97,Ite-giorr,alsecure.pdf,Undefined
3,503.04,308.81,531.63,314.88,28.59,6.07,12.14,-16777216,Helvetica,612,792,308.81,477.12,503.04,80.37,lorLhc,alsecure.pdf,Undefined
3,77.76,323.88,93.8,331.68,16.04,7.8,15.61,-16777216,Helvetica,612,792,323.88,460.32,77.76,518.2,"ri"" ",alsecure.pdf,Undefined
3,94.56,329.26,120.57,336.48,26.01,7.22,14.45,-16777216,Helvetica,612,792,329.26,455.52,94.56,491.43,",i;'.,; ",alsecure.pdf,Undefined
3,121.44,328.78,168.28,336,46.84,7.22,14.45,-16777216,Helvetica,612,792,328.78,456,121.44,443.72,"i.'.i.,-r;l,t ",alsecure.pdf,Undefined
3,168.96,327.24,180.22,335.04,11.26,7.8,15.61,-16777216,Helvetica,612,792,327.24,456.96,168.96,431.78,:.,alsecure.pdf,Undefined
3,180.96,330.02,197.63,336.96,16.67,6.94,13.87,-16777216,Helvetica,612,792,330.02,455.04,180.96,414.37,"i,.r ",alsecure.pdf,Undefined
3,198.24,329.36,213.75,334.56,15.51,5.2,10.4,-16777216,Helvetica,612,792,329.36,457.44,198.24,398.25,ttre,alsecure.pdf,Undefined
3,215.04,329.17,244.8,334.08,29.76,4.91,9.83,-16777216,Helvetica,612,792,329.17,457.92,215.04,367.2,deL.riis,alsecure.pdf,Undefined
3,246.24,326.86,272.92,332.64,26.68,5.78,11.56,-16777216,Helvetica,612,792,326.86,459.36,246.24,339.08,give..,alsecure.pdf,Undefined
3,273.6,326.28,304.79,332.64,31.19,6.36,12.72,-16777216,Helvetica,612,792,326.28,459.36,273.6,307.21,bctu*.,alsecure.pdf,Undefined
3,305.28,324.74,325.27,331.68,19.99,6.94,13.87,-16777216,Helvetica,612,792,324.74,460.32,305.28,286.73,rlrc,alsecure.pdf,Undefined
3,325.92,326.86,347.18,331.2,21.26,4.34,8.67,-16777216,Helvetica,612,792,326.86,460.8,325.92,264.82,L.rrus,alsecure.pdf,Undefined
3,348.96,324.65,384.57,330.72,35.61,6.07,12.14,-16777216,Helvetica,612,792,324.65,461.28,348.96,227.43,".tL,r3..t ",alsecure.pdf,Undefined
3,386.4,325.62,401.97,330.24,15.57,4.62,9.25,-16777216,Helvetica,612,792,325.62,461.76,386.4,210.03,;u.e,alsecure.pdf,Undefined
3,402.72,323.69,414.39,329.76,11.67,6.07,12.14,-16777216,Helvetica,612,792,323.69,462.24,402.72,197.61,rs,alsecure.pdf,Undefined
3,415.2,323.6,430.71,328.8,15.51,5.2,10.4,-16777216,Helvetica,612,792,323.6,463.2,415.2,181.29,per,alsecure.pdf,Undefined
3,431.52,323.6,447.03,328.8,15.51,5.2,10.4,-16777216,Helvetica,612,792,323.6,463.2,431.52,164.97,rhe,alsecure.pdf,Undefined
3,448.32,321.48,490.16,327.84,41.84,6.36,12.72,-16777216,Helvetica,612,792,321.48,464.16,448.32,121.84,prt'elent,alsecure.pdf,Undefined
3,491.52,321.87,530.4,327.36,38.88,5.49,10.98,-16777216,Helvetica,612,792,321.87,464.64,491.52,81.6,mi|imLtttr,alsecure.pdf,Undefined
3,370.56,352.68,390.12,359.04,19.56,6.36,12.72,-16777216,Helvetica,612,792,352.68,432.96,370.56,221.88,Unit,alsecure.pdf,Undefined
3,452.64,351.05,478.9,357.12,26.26,6.07,12.14,-16777216,Helvetica,612,792,351.05,434.88,452.64,133.1,Total,alsecure.pdf,Undefined
3,479.52,350.28,517.43,356.64,37.91,6.36,12.72,-16777216,Helvetica,612,792,350.28,435.36,479.52,94.57,Amount,alsecure.pdf,Undefined
3,89.28,359.79,104.06,365.28,14.78,5.49,10.98,-16777216,Helvetica,612,792,359.79,426.72,89.28,507.94,Sr.,alsecure.pdf,Undefined
3,105.12,359.31,119.9,364.8,14.78,5.49,10.98,-16777216,Helvetica,612,792,359.31,427.2,105.12,492.1,No.,alsecure.pdf,Undefined
3,153.6,356.33,196.79,362.4,43.19,6.07,12.14,-16777216,Helvetica,612,792,356.33,429.6,153.6,415.21,Cntegor\,alsecure.pdf,Undefined
3,198.72,355.66,209.28,361.44,10.56,5.78,11.56,-16777216,Helvetica,612,792,355.66,430.56,198.72,402.72,ol,alsecure.pdf,Undefined
3,210.24,356.24,232.24,361.44,22,5.2,10.4,-16777216,Helvetica,612,792,356.24,430.56,210.24,379.76,StrrlT,alsecure.pdf,Undefined
3,379.2,370.16,381.01,373.92,1.81,3.76,7.51,-16777216,Helvetica,612,792,370.16,418.08,379.2,230.99,I,alsecure.pdf,Undefined
3,465.6,366.8,503.13,372,37.53,5.2,10.4,-16777216,Helvetica,612,792,366.8,420,465.6,108.87,18265,alsecure.pdf,Undefined
3,104.16,376.69,105.49,380.16,1.33,3.47,6.94,-16777216,Helvetica,612,792,376.69,411.84,104.16,506.51,l,alsecure.pdf,Undefined
3,155.04,372.94,188.93,378.72,33.89,5.78,11.56,-16777216,Helvetica,612,792,372.94,413.28,155.04,423.07,Facility,alsecure.pdf,Undefined
3,190.08,372.75,231.79,378.24,41.71,5.49,10.98,-16777216,Helvetica,612,792,372.75,413.76,190.08,380.21,Atterrdant,alsecure.pdf,Undefined
3,329.28,385.13,356.71,391.2,27.43,6.07,12.14,-16777216,Helvetica,612,792,385.13,400.8,329.28,255.29,IGST,alsecure.pdf,Undefined
3,357.6,386.77,387.49,391.68,29.89,4.91,9.83,-16777216,Helvetica,612,792,386.77,400.32,357.6,224.51,"@18o1,",alsecure.pdf,Undefined
3,471.36,382.16,503.89,387.36,32.53,5.2,10.4,-16777216,Helvetica,612,792,382.16,404.64,471.36,108.11,6387.7,alsecure.pdf,Undefined
3,368.64,399.24,393.09,405.6,24.45,6.36,12.72,-16777216,Helvetica,612,792,399.24,386.4,368.64,218.91,Total,alsecure.pdf,Undefined
3,465.6,402.42,503.59,407.04,37.99,4.62,9.25,-16777216,Helvetica,612,792,402.42,384.96,465.6,108.41,15153.r:)0,alsecure.pdf,Undefined
3,494.88,411.54,521.11,416.16,26.23,4.62,9.25,-16777216,Helvetica,612,792,411.54,375.84,494.88,90.89,deLarls,alsecure.pdf,Undefined
3,411.36,415.75,429.53,422.4,18.17,6.65,13.29,-16777216,Helvetica,612,792,415.75,369.6,411.36,182.47,nrl,alsecure.pdf,Undefined
3,430.08,415.09,436.9,420,6.82,4.91,9.83,-16777216,Helvetica,612,792,415.09,372,430.08,175.1,r,alsecure.pdf,Undefined
3,437.76,411.63,445.68,417.12,7.92,5.49,10.98,-16777216,Helvetica,612,792,411.63,374.88,437.76,166.32,u,alsecure.pdf,Undefined
3,446.4,409.61,477.05,417.12,30.65,7.51,15.03,-16777216,Helvetica,612,792,409.61,374.88,446.4,134.95,I'r\ilh,alsecure.pdf,Undefined
3,478.56,410.38,491.34,416.16,12.78,5.78,11.56,-16777216,Helvetica,612,792,410.38,375.84,478.56,120.66,lhc,alsecure.pdf,Undefined
3,79.68,437.26,118.04,444.48,38.36,7.22,14.45,-16777216,Helvetica,612,792,437.26,347.52,79.68,493.96,"""""i,n,,,' ",alsecure.pdf,Undefined
3,120,430.06,134.45,435.84,14.45,5.78,11.56,-16777216,Helvetica,612,792,430.06,356.16,120,477.55,pr.,alsecure.pdf,Undefined
3,135.36,427.65,157.35,436.32,21.99,8.67,17.34,-16777216,Helvetica,612,792,427.65,355.68,135.36,454.65,".""lr ",alsecure.pdf,Undefined
3,159.36,429.29,201.02,435.36,41.66,6.07,12.14,-16777216,Helvetica,612,792,429.29,356.64,159.36,410.98,",r.p""tited ",alsecure.pdf,Undefined
3,203.04,426.89,224,434.4,20.96,7.51,15.03,-16777216,Helvetica,612,792,426.89,357.6,203.04,388,\ith,alsecure.pdf,Undefined
3,225.12,429.2,296.13,434.4,71.01,5.2,10.4,-16777216,Helvetica,612,792,429.2,357.6,225.12,315.87,PFrl-SIClSeLrrue,alsecure.pdf,Undefined
3,300.48,425.83,318.93,432.48,18.45,6.65,13.29,-16777216,Helvetica,612,792,425.83,359.52,300.48,293.07,T'r',alsecure.pdf,Undefined
3,319.68,423.91,335.57,432,15.89,8.09,16.18,-16777216,Helvetica,612,792,423.91,360,319.68,276.43,rr',alsecure.pdf,Undefined
3,336.48,427.66,344.12,434.88,7.64,7.22,14.45,-16777216,Helvetica,612,792,427.66,357.12,336.48,267.88,-,alsecure.pdf,Undefined
3,344.64,422.37,360,431.04,15.36,8.67,17.34,-16777216,Helvetica,612,792,422.37,360.96,344.64,252,i'r,alsecure.pdf,Undefined
3,362.4,424.39,390.4,431.04,28,6.65,13.29,-16777216,Helvetica,612,792,424.39,360.96,362.4,221.6,"hcl""'r ",alsecure.pdf,Undefined
3,391.68,426.22,406.27,430.56,14.59,4.34,8.67,-16777216,Helvetica,612,792,426.22,361.44,391.68,205.73,lLrL,alsecure.pdf,Undefined
3,407.04,422.38,413.99,429.6,6.95,7.22,14.45,-16777216,Helvetica,612,792,422.38,362.4,407.04,198.01,\,alsecure.pdf,Undefined
3,414.72,424.69,427.47,429.6,12.75,4.91,9.83,-16777216,Helvetica,612,792,424.69,362.4,414.72,184.53,rrL,alsecure.pdf,Undefined
3,428.64,422.95,439.5,429.6,10.86,6.65,13.29,-16777216,Helvetica,612,792,422.95,362.4,428.64,172.5,r(,alsecure.pdf,Undefined
3,440.16,423.82,447.94,429.6,7.78,5.78,11.56,-16777216,Helvetica,612,792,423.82,362.4,440.16,164.06,c,alsecure.pdf,Undefined
3,448.8,424.11,467.27,429.6,18.47,5.49,10.98,-16777216,Helvetica,612,792,424.11,362.4,448.8,144.73,crrtc,alsecure.pdf,Undefined
3,84.48,455.89,97.71,460.8,13.23,4.91,9.83,-16777216,Helvetica,612,792,455.89,331.2,84.48,514.29,Sr.,alsecure.pdf,Undefined
3,98.88,454.83,113.66,460.32,14.78,5.49,10.98,-16777216,Helvetica,612,792,454.83,331.68,98.88,498.34,No.,alsecure.pdf,Undefined
3,249.6,451.47,294.47,456.96,44.87,5.49,10.98,-16777216,Helvetica,612,792,451.47,335.04,249.6,317.53,Particulars,alsecure.pdf,Undefined
3,183.36,465.39,207.35,470.88,23.99,5.49,10.98,-16777216,Helvetica,612,792,465.39,321.12,183.36,404.65,T^r;1,alsecure.pdf,Undefined
3,208.8,465.1,218.8,470.88,10,5.78,11.56,-16777216,Helvetica,612,792,465.1,321.12,208.8,393.2,R,alsecure.pdf,Undefined
3,219.36,464.52,275.6,470.88,56.24,6.36,12.72,-16777216,Helvetica,612,792,464.52,321.12,219.36,336.4,lAmountfor,alsecure.pdf,Undefined
3,276.48,465.1,293.16,470.88,16.68,5.78,11.56,-16777216,Helvetica,612,792,465.1,321.12,276.48,318.84,the,alsecure.pdf,Undefined
3,294.24,465.2,315.25,470.4,21.01,5.2,10.4,-16777216,Helvetica,612,792,465.2,321.6,294.24,296.75,Prev,alsecure.pdf,Undefined
3,315.84,464.72,332.85,469.92,17.01,5.2,10.4,-16777216,Helvetica,612,792,464.72,322.08,315.84,279.15,ous,alsecure.pdf,Undefined
3,334.08,463.66,361.87,469.44,27.79,5.78,11.56,-16777216,Helvetica,612,792,463.66,322.56,334.08,250.13,Month,alsecure.pdf,Undefined
3,227.04,480.94,238.71,485.28,11.67,4.34,8.67,-16777216,Helvetica,612,792,480.94,306.72,227.04,373.29,PF,alsecure.pdf,Undefined
